sample_group,sample_variant,source_signal_root,selection_ranker,selection_seed,strategy_id,policy_id,starting_cash,ending_cash,ending_equity,net_return,maximum_drawdown,selection_count,accepted_signal_count,filled_entry_count,skipped_slot_count,skipped_cash_count,skipped_duplicate_count,closed_trade_count,positive_trade_fraction,mean_trade_net_return,delayed_exit_count,unresolved_position_count,unresolved_exit_count,unresolved_position_value,annual,exit_reason_delayed_one_price_down_count,exit_reason_stop_loss_count,exit_reason_take_profit_count,exit_reason_time_stop_count,exit_reason_trailing_stop_count,fully_resolved,positive_return
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_acceleration,next_open_1d,100000.0,11537.365658045,40422.7520227593,-0.5957724798,-0.6051264957,988488,1059,1020,985333,39,2096,1017,0.383480826,-0.0044923401,0,3,0,28885.3863647143,"[{'year': 2022, 'net_return': -0.524228141, 'maximum_drawdown': -0.5540427887}, {'year': 2023, 'net_return': -0.1503753058, 'maximum_drawdown': -0.6051264957}]",0,0,0,1017,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_acceleration,next_open_2d,100000.0,48331.8526004039,78939.8526004039,-0.210601474,-0.4362630847,988488,637,623,985484,14,2367,621,0.4428341385,-0.0014564529,0,2,0,30608.0,"[{'year': 2022, 'net_return': -0.2755344133, 'maximum_drawdown': -0.4362630847}, {'year': 2023, 'net_return': 0.0896287423, 'maximum_drawdown': -0.3283049208}]",0,0,0,621,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_acceleration,next_open_3d,100000.0,52837.3392211934,86788.3192719733,-0.1321168073,-0.29520854,988488,397,391,985764,6,2327,389,0.4447300771,-0.001286145,0,2,0,33950.9800507798,"[{'year': 2022, 'net_return': -0.1331273616, 'maximum_drawdown': -0.29520854}, {'year': 2023, 'net_return': 0.0011657472, 'maximum_drawdown': -0.294428447}]",0,0,0,389,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_acceleration,next_open_5d,100000.0,68611.7652653682,89371.1770134059,-0.1062882299,-0.4058831839,988488,312,306,985881,6,2295,305,0.4262295082,-0.0017739015,0,1,0,20759.4117480377,"[{'year': 2022, 'net_return': -0.2916318249, 'maximum_drawdown': -0.4058831839}, {'year': 2023, 'net_return': 0.2616486759, 'maximum_drawdown': -0.3057438025}]",0,0,0,305,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_acceleration,protect_3pct_target6pct_3d,100000.0,35953.437774232,61342.569950467,-0.3865743005,-0.5060698583,988488,895,868,985142,27,2451,866,0.4503464203,-0.0030140777,1,2,0,25389.132176235,"[{'year': 2022, 'net_return': -0.4561021388, 'maximum_drawdown': -0.5060698583}, {'year': 2023, 'net_return': 0.1278325275, 'maximum_drawdown': -0.45842459}]",1,362,49,153,302,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_breakout_recent,fast_failure_2pct_target4pct_2d,100000.0,34863.245435341,83782.5941940302,-0.1621740581,-0.3441575978,291133,960,953,288534,7,1639,951,0.4269190326,-0.0014098216,0,2,0,48919.3487586892,"[{'year': 2022, 'net_return': -0.0630725122, 'maximum_drawdown': -0.3210714303}, {'year': 2023, 'net_return': -0.1057729089, 'maximum_drawdown': -0.3441575978}]",0,429,72,66,384,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_breakout_recent,momentum_trail_4pct_5d,100000.0,22676.2843779093,71595.6331365984,-0.2840436686,-0.3869350582,291133,501,489,288942,12,1690,487,0.4496919918,-0.0054831521,7,2,0,48919.3487586892,"[{'year': 2022, 'net_return': -0.1376031011, 'maximum_drawdown': -0.3869350582}, {'year': 2023, 'net_return': -0.1698064635, 'maximum_drawdown': -0.3316143437}]",7,205,0,84,198,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_breakout_recent,next_open_1d,100000.0,34042.5558857202,99993.4380809292,-6.56192e-05,-0.3258031045,291133,947,943,288772,4,1414,940,0.4244680851,-0.0001883697,0,3,0,65950.8821952089,"[{'year': 2022, 'net_return': 0.1643253004, 'maximum_drawdown': -0.2619649038}, {'year': 2023, 'net_return': -0.1411898543, 'maximum_drawdown': -0.3258031045}]",0,0,0,940,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_breakout_recent,next_open_2d,100000.0,47153.2030329258,92935.1298270672,-0.0706487017,-0.301589964,291133,538,535,288913,3,1682,532,0.4342105263,0.0010964403,0,3,0,45781.9267941414,"[{'year': 2022, 'net_return': -0.0043047542, 'maximum_drawdown': -0.2452911659}, {'year': 2023, 'net_return': -0.0666307767, 'maximum_drawdown': -0.301589964}]",0,0,0,532,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_breakout_recent,next_open_3d,100000.0,146426.4524534285,146426.4524534285,0.4642645245,-0.2895519446,291133,559,555,288413,4,2161,555,0.4756756757,0.0042664024,0,0,0,0.0,"[{'year': 2022, 'net_return': 0.3218716773, 'maximum_drawdown': -0.2895519446}, {'year': 2023, 'net_return': 0.107720628, 'maximum_drawdown': -0.1467240022}]",0,0,0,555,0,True,True
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_breakout_recent,next_open_5d,100000.0,86011.7201031504,98559.9817928158,-0.0144001821,-0.2426070505,291133,327,323,289013,4,1793,322,0.4440993789,0.0020227351,0,1,0,12548.2616896654,"[{'year': 2022, 'net_return': 0.0227430329, 'maximum_drawdown': -0.2166738361}, {'year': 2023, 'net_return': -0.0363172505, 'maximum_drawdown': -0.2426070505}]",0,0,0,322,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_breakout_recent,protect_3pct_target6pct_3d,100000.0,34619.5972011955,84161.9459598847,-0.1583805404,-0.350494377,291133,757,752,288650,5,1726,750,0.4426666667,-0.0021507795,0,2,0,49542.3487586892,"[{'year': 2022, 'net_return': 0.0123542444, 'maximum_drawdown': -0.3487784689}, {'year': 2023, 'net_return': -0.1686512264, 'maximum_drawdown': -0.350494377}]",0,309,39,103,299,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_bull_stack,fast_failure_2pct_target4pct_2d,100000.0,32118.3269793845,54709.2511108307,-0.4529074889,-0.5827914833,154512,1295,1279,151611,16,1606,1277,0.4212999217,-0.001832286,366,2,0,22590.9241314463,"[{'year': 2022, 'net_return': -0.442656959, 'maximum_drawdown': -0.5421565269}, {'year': 2023, 'net_return': -0.0183917788, 'maximum_drawdown': -0.5827914833}]",366,586,83,90,518,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_bull_stack,momentum_trail_4pct_5d,100000.0,62481.2552802286,89032.060333486,-0.1096793967,-0.2931769436,154512,728,719,152242,9,1542,718,0.5125348189,-0.0004915812,247,1,0,26550.8050532574,"[{'year': 2022, 'net_return': -0.1176707889, 'maximum_drawdown': -0.2931769436}, {'year': 2023, 'net_return': 0.0090571548, 'maximum_drawdown': -0.2740462505}]",247,278,0,96,344,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_bull_stack,next_open_1d,100000.0,25173.4339990595,73016.2236469365,-0.2698377635,-0.394997875,154512,1057,1046,152307,11,1148,1043,0.4304889741,-0.0010806577,366,3,0,47842.789647877,"[{'year': 2022, 'net_return': -0.2342274184, 'maximum_drawdown': -0.3441461661}, {'year': 2023, 'net_return': -0.0465025074, 'maximum_drawdown': -0.394997875}]",366,0,0,1043,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_bull_stack,next_open_2d,100000.0,62128.8287336203,62128.8287336203,-0.3787117127,-0.4172713278,154512,841,830,151806,11,1865,830,0.4180722892,-0.002505272,0,0,0,0.0,"[{'year': 2022, 'net_return': -0.2899676856, 'maximum_drawdown': -0.3307917509}, {'year': 2023, 'net_return': -0.1249858989, 'maximum_drawdown': -0.4172713278}]",0,0,0,830,0,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_bull_stack,next_open_3d,100000.0,122207.3618730173,122207.3618730173,0.2220736187,-0.3681686265,154512,706,554,152095,152,1711,554,0.3700361011,-0.0046801133,240,0,0,0.0,"[{'year': 2022, 'net_return': 0.3150548099, 'maximum_drawdown': -0.3294190645}, {'year': 2023, 'net_return': -0.0707051832, 'maximum_drawdown': -0.3681686265}]",240,0,0,554,0,True,True
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_bull_stack,next_open_5d,100000.0,50759.9961651393,63308.2578548048,-0.3669174215,-0.4842201477,154512,328,323,152564,5,1620,322,0.3913043478,-0.0056262334,0,1,0,12548.2616896654,"[{'year': 2022, 'net_return': -0.1451958054, 'maximum_drawdown': -0.3160674471}, {'year': 2023, 'net_return': -0.2593829294, 'maximum_drawdown': -0.4842201477}]",0,0,0,322,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_bull_stack,protect_3pct_target6pct_3d,100000.0,33145.82577334,57552.2127855908,-0.4244778721,-0.5054768123,154512,1041,1031,151838,10,1633,1029,0.4616132167,-0.0020402576,366,2,0,24406.3870122508,"[{'year': 2022, 'net_return': -0.3870232583, 'maximum_drawdown': -0.4498780477}, {'year': 2023, 'net_return': -0.0611028304, 'maximum_drawdown': -0.5054768123}]",366,419,64,117,429,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_daily_trend,fast_failure_2pct_target4pct_2d,100000.0,34642.6749596058,72007.8281744662,-0.2799217183,-0.3806209052,799992,1108,1094,796745,14,2139,1092,0.4267399267,-0.001600401,0,2,0,37365.1532148604,"[{'year': 2022, 'net_return': -0.2733297672, 'maximum_drawdown': -0.3605068051}, {'year': 2023, 'net_return': -0.0090714478, 'maximum_drawdown': -0.3806209052}]",0,499,80,72,441,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_daily_trend,momentum_trail_4pct_5d,100000.0,44705.1068296391,67339.9119934921,-0.3266008801,-0.4734644902,799992,648,635,796603,13,2741,634,0.4574132492,-0.0033508349,0,1,0,22634.805163853,"[{'year': 2022, 'net_return': -0.385495769, 'maximum_drawdown': -0.4734644902}, {'year': 2023, 'net_return': 0.0958413074, 'maximum_drawdown': -0.3809947857}]",0,265,0,107,262,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_daily_trend,next_open_1d,100000.0,39169.7386328307,78451.0259237197,-0.2154897408,-0.3736715843,799992,1175,1166,796844,9,1973,1164,0.4046391753,-0.0013211176,0,2,0,39281.2872908889,"[{'year': 2022, 'net_return': -0.1752078052, 'maximum_drawdown': -0.3476019031}, {'year': 2023, 'net_return': -0.0488388904, 'maximum_drawdown': -0.3736715843}]",0,0,0,1164,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_daily_trend,next_open_2d,100000.0,65891.5655953916,107231.4857799648,0.0723148578,-0.2883990676,799992,672,667,796977,5,2343,665,0.4466165414,0.0009783472,0,2,0,41339.9201845732,"[{'year': 2022, 'net_return': 0.0994100784, 'maximum_drawdown': -0.2883990676}, {'year': 2023, 'net_return': -0.0246452358, 'maximum_drawdown': -0.1591454565}]",0,0,0,665,0,False,True
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_daily_trend,next_open_3d,100000.0,109801.339499251,152911.2912083358,0.5291129121,-0.2217242735,799992,429,429,797276,0,2287,427,0.4660421546,0.0053471945,0,2,0,43109.9517090848,"[{'year': 2022, 'net_return': 0.3239396401, 'maximum_drawdown': -0.2217242735}, {'year': 2023, 'net_return': 0.154971772, 'maximum_drawdown': -0.0686574979}]",0,0,0,427,0,False,True
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_daily_trend,next_open_5d,100000.0,132989.6072882102,158086.1306675411,0.5808613067,-0.267944935,799992,324,323,797188,1,2480,322,0.5031055901,0.0097127713,0,1,0,25096.5233793309,"[{'year': 2022, 'net_return': 0.7169650145, 'maximum_drawdown': -0.1440265099}, {'year': 2023, 'net_return': -0.0792699366, 'maximum_drawdown': -0.267944935}]",0,0,0,322,0,False,True
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_daily_trend,protect_3pct_target6pct_3d,100000.0,31477.4820098702,57345.8307685594,-0.4265416923,-0.4974863756,799992,978,962,796440,16,2574,961,0.4276795005,-0.0034375293,0,1,0,25868.3487586892,"[{'year': 2022, 'net_return': -0.3659514583, 'maximum_drawdown': -0.4491379771}, {'year': 2023, 'net_return': -0.0955608759, 'maximum_drawdown': -0.4974863756}]",0,398,57,145,361,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_positive_slope,fast_failure_2pct_target4pct_2d,100000.0,37699.9031975772,86793.7083614302,-0.1320629164,-0.3814369614,1275080,1041,1030,1272138,11,1901,1027,0.4362220058,-0.000257284,0,3,0,49093.805163853,"[{'year': 2022, 'net_return': -0.064587313, 'maximum_drawdown': -0.3814369614}, {'year': 2023, 'net_return': -0.0721345822, 'maximum_drawdown': -0.2602904002}]",0,453,59,73,442,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_positive_slope,momentum_trail_4pct_5d,100000.0,31198.5994403621,73517.4046042151,-0.264825954,-0.3407813972,1275080,508,499,1272110,9,2462,497,0.4688128773,-0.003671041,0,2,0,42318.805163853,"[{'year': 2022, 'net_return': -0.2783602345, 'maximum_drawdown': -0.3407813972}, {'year': 2023, 'net_return': 0.0187548985, 'maximum_drawdown': -0.3316039482}]",0,222,0,66,209,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_positive_slope,next_open_1d,100000.0,28574.6685961557,77141.4737600087,-0.2285852624,-0.3761532141,1275080,1117,1103,1272172,14,1791,1100,0.42,-0.0008629913,0,3,0,48566.805163853,"[{'year': 2022, 'net_return': -0.0907107226, 'maximum_drawdown': -0.3761532141}, {'year': 2023, 'net_return': -0.1516289076, 'maximum_drawdown': -0.3554309331}]",0,0,0,1100,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_positive_slope,next_open_2d,100000.0,61412.9794205369,88368.6880429353,-0.1163131196,-0.2674066541,1275080,518,512,1272462,6,2100,510,0.4568627451,-0.0001826506,0,2,0,26955.7086223984,"[{'year': 2022, 'net_return': 0.0611086129, 'maximum_drawdown': -0.2674066541}, {'year': 2023, 'net_return': -0.1672041206, 'maximum_drawdown': -0.2569862204}]",0,0,0,510,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_positive_slope,next_open_3d,100000.0,106385.868341086,127133.868341086,0.2713386834,-0.2975200361,1275080,452,451,1272412,1,2216,450,0.4511111111,0.0033164975,0,1,0,20748.0,"[{'year': 2022, 'net_return': 0.1619809369, 'maximum_drawdown': -0.2975200361}, {'year': 2023, 'net_return': 0.0941132019, 'maximum_drawdown': -0.1332586877}]",0,0,0,450,0,False,True
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_positive_slope,next_open_5d,100000.0,129030.8287698528,129030.8287698528,0.2903082877,-0.2389336318,1275080,335,335,1272451,0,2294,335,0.5074626866,0.0049417352,0,0,0,0.0,"[{'year': 2022, 'net_return': 0.2193627453, 'maximum_drawdown': -0.2389336318}, {'year': 2023, 'net_return': 0.058182475, 'maximum_drawdown': -0.1608509912}]",0,0,0,335,0,True,True
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_positive_slope,protect_3pct_target6pct_3d,100000.0,6653.3545604447,57985.2919005327,-0.420147081,-0.4754239938,1275080,712,697,1272120,15,2248,693,0.4126984127,-0.0048705415,240,4,0,51331.937340088,"[{'year': 2022, 'net_return': -0.3480095739, 'maximum_drawdown': -0.426870316}, {'year': 2023, 'net_return': -0.110641973, 'maximum_drawdown': -0.4754239938}]",240,294,39,97,263,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,100000.0,10612.0301676806,25446.6586284303,-0.7455334137,-0.7451497406,1176890,1157,1093,1174393,64,1340,1091,0.3803849679,-0.0064912151,0,2,0,14834.6284607497,"[{'year': 2022, 'net_return': -0.5906897279, 'maximum_drawdown': -0.5946874256}, {'year': 2023, 'net_return': -0.3783039332, 'maximum_drawdown': -0.7451497406}]",0,541,57,66,427,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_recent_high,momentum_trail_4pct_5d,100000.0,30181.6094467832,30181.6094467832,-0.6981839055,-0.7053246949,1176890,824,796,1174288,28,1778,796,0.4346733668,-0.0074468625,2,0,0,0.0,"[{'year': 2022, 'net_return': -0.603461638, 'maximum_drawdown': -0.6061519808}, {'year': 2023, 'net_return': -0.2388728976, 'maximum_drawdown': -0.7053246949}]",2,376,0,117,303,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_recent_high,next_open_1d,100000.0,10485.8622001497,55574.8175091484,-0.4442518249,-0.5126217134,1176890,1120,1058,1174392,62,1378,1056,0.3626893939,-0.0060466605,0,2,0,45088.9553089987,"[{'year': 2022, 'net_return': -0.2634712902, 'maximum_drawdown': -0.4290404161}, {'year': 2023, 'net_return': -0.2454494066, 'maximum_drawdown': -0.5126217134}]",0,0,0,1056,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_recent_high,next_open_2d,100000.0,30740.1964541339,59057.4490085639,-0.4094255099,-0.4673644349,1176890,639,624,1174733,15,1518,622,0.4324758842,-0.0045417966,0,2,0,28317.2525544299,"[{'year': 2022, 'net_return': -0.343758177, 'maximum_drawdown': -0.3768162047}, {'year': 2023, 'net_return': -0.1000657542, 'maximum_drawdown': -0.4673644349}]",0,0,0,622,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_recent_high,next_open_3d,100000.0,18374.6599257102,24146.4102416061,-0.7585358976,-0.7660798335,1176890,676,463,1174613,213,1601,462,0.3614718615,-0.0111892965,480,1,0,5771.7503158959,"[{'year': 2022, 'net_return': -0.6956884192, 'maximum_drawdown': -0.7030136932}, {'year': 2023, 'net_return': -0.2065234528, 'maximum_drawdown': -0.7660798335}]",480,0,0,462,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_recent_high,next_open_5d,100000.0,58559.1376171673,92923.2387872972,-0.0707676121,-0.32431401,1176890,277,274,1174726,3,1887,272,0.4558823529,0.0004565823,0,2,0,34364.1011701299,"[{'year': 2022, 'net_return': -0.2265287661, 'maximum_drawdown': -0.3218548655}, {'year': 2023, 'net_return': 0.2013793754, 'maximum_drawdown': -0.32431401}]",0,0,0,272,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s2_reclaim_recent_high,protect_3pct_target6pct_3d,100000.0,23898.670139392,27995.258941232,-0.7200474106,-0.7223286935,1176890,1165,1119,1174329,46,1396,1118,0.4338103757,-0.0048892825,2,1,0,4096.58880184,"[{'year': 2022, 'net_return': -0.6110694228, 'maximum_drawdown': -0.6130890908}, {'year': 2023, 'net_return': -0.2801990745, 'maximum_drawdown': -0.7223286935}]",2,501,66,143,408,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s4_auction_confirmed_reclaim,fast_failure_2pct_target4pct_2d,100000.0,8016.919913216,67298.9287600039,-0.3270107124,-0.4977316872,1176297,990,977,1173721,13,1586,973,0.4182939363,-0.002426683,240,4,0,59282.008846788,"[{'year': 2022, 'net_return': -0.3020683613, 'maximum_drawdown': -0.4668234683}, {'year': 2023, 'net_return': -0.0357375275, 'maximum_drawdown': -0.4977316872}]",240,460,60,31,422,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s4_auction_confirmed_reclaim,momentum_trail_4pct_5d,100000.0,21985.6881043027,54334.8202805377,-0.4566517972,-0.5089412892,1176297,693,683,1173572,10,2032,681,0.4449339207,-0.0054394902,241,2,0,32349.132176235,"[{'year': 2022, 'net_return': -0.4622488139, 'maximum_drawdown': -0.5089412892}, {'year': 2023, 'net_return': 0.0104081903, 'maximum_drawdown': -0.5081426572}]",241,307,0,88,286,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s4_auction_confirmed_reclaim,next_open_1d,100000.0,919.2312796309,72053.4080689415,-0.2794659193,-0.4527500142,1176297,752,740,1173895,12,1650,735,0.4,-0.0035486167,240,5,0,71134.1767893106,"[{'year': 2022, 'net_return': -0.2947700588, 'maximum_drawdown': -0.4527500142}, {'year': 2023, 'net_return': 0.0217009214, 'maximum_drawdown': -0.3940206818}]",240,0,0,735,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s4_auction_confirmed_reclaim,next_open_2d,100000.0,40754.8261722974,57632.8261722974,-0.4236717383,-0.5652623617,1176297,766,754,1173972,12,1559,753,0.4090305445,-0.0038428302,489,1,0,16878.0,"[{'year': 2022, 'net_return': -0.2934113896, 'maximum_drawdown': -0.481347196}, {'year': 2023, 'net_return': -0.1843510449, 'maximum_drawdown': -0.5652623617}]",489,0,0,753,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s4_auction_confirmed_reclaim,next_open_3d,100000.0,722.0770144666,78800.4251070647,-0.2119957489,-0.3892608043,1176297,232,231,1174343,1,1722,226,0.4336283186,-0.0027084407,0,5,0,78078.3480925981,"[{'year': 2022, 'net_return': -0.2280868004, 'maximum_drawdown': -0.3892608043}, {'year': 2023, 'net_return': 0.0208456748, 'maximum_drawdown': -0.3262724164}]",0,0,0,226,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s4_auction_confirmed_reclaim,next_open_5d,100000.0,32976.0168196972,90389.3305257412,-0.0961066947,-0.4075630104,1176297,263,261,1174371,2,1663,258,0.4224806202,-0.0028798161,1,3,0,57413.313706044,"[{'year': 2022, 'net_return': -0.1654430934, 'maximum_drawdown': -0.4075630104}, {'year': 2023, 'net_return': 0.0830816905, 'maximum_drawdown': -0.3601664759}]",1,0,0,258,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s4_auction_confirmed_reclaim,protect_3pct_target6pct_3d,100000.0,19259.4171864512,73326.1154508037,-0.2667388455,-0.4613198907,1176297,966,954,1173530,12,1801,951,0.4374342797,-0.0023180754,240,3,0,54066.6982643525,"[{'year': 2022, 'net_return': -0.220177165, 'maximum_drawdown': -0.4122256237}, {'year': 2023, 'net_return': -0.0597080239, 'maximum_drawdown': -0.4613198907}]",240,436,52,80,383,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,100000.0,6807.3970939883,44365.2022578413,-0.5563479774,-0.5712355579,1943656,1034,1010,1939996,24,2626,1006,0.3896620278,-0.0048613702,240,4,0,37557.805163853,"[{'year': 2022, 'net_return': -0.4635469948, 'maximum_drawdown': -0.5344129037}, {'year': 2023, 'net_return': -0.1729899576, 'maximum_drawdown': -0.5712355579}]",240,484,51,55,416,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s4_reclaim_amount_acceleration,momentum_trail_4pct_5d,100000.0,30103.2707468157,79555.29444508,-0.2044470555,-0.3164790142,1943656,471,461,1939864,10,3321,458,0.4388646288,-0.0032391221,1,3,0,49452.0236982644,"[{'year': 2022, 'net_return': -0.2739949746, 'maximum_drawdown': -0.3164790142}, {'year': 2023, 'net_return': 0.0957953687, 'maximum_drawdown': -0.2623284687}]",1,199,0,72,187,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s4_reclaim_amount_acceleration,next_open_1d,100000.0,5404.1048436173,51502.1155919753,-0.4849788441,-0.5166345427,1943656,901,876,1940144,25,2611,872,0.3841743119,-0.0047378207,0,4,0,46098.010748358,"[{'year': 2022, 'net_return': -0.4625656649, 'maximum_drawdown': -0.5166345427}, {'year': 2023, 'net_return': -0.0417040328, 'maximum_drawdown': -0.5124493136}]",0,0,0,872,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s4_reclaim_amount_acceleration,next_open_2d,100000.0,40406.7953484621,68122.7953484621,-0.3187720465,-0.4239285061,1943656,614,599,1940107,15,2935,597,0.445561139,-0.0030296542,0,2,0,27716.0,"[{'year': 2022, 'net_return': -0.3220313306, 'maximum_drawdown': -0.4239285061}, {'year': 2023, 'net_return': 0.0048074258, 'maximum_drawdown': -0.323780136}]",0,0,0,597,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s4_reclaim_amount_acceleration,next_open_3d,100000.0,33060.8035851318,75181.7876257557,-0.2481821237,-0.3820923118,1943656,342,341,1940292,1,3022,338,0.4053254438,-0.0036366884,0,3,0,42120.9840406239,"[{'year': 2022, 'net_return': -0.2142961283, 'maximum_drawdown': -0.3820923118}, {'year': 2023, 'net_return': -0.0431282022, 'maximum_drawdown': -0.3167816966}]",0,0,0,338,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s4_reclaim_amount_acceleration,next_open_5d,100000.0,54755.7354430086,86007.1962120432,-0.1399280379,-0.4277504791,1943656,286,276,1940334,10,3036,274,0.4379562044,-0.0028295791,1,2,0,31251.4607690346,"[{'year': 2022, 'net_return': -0.1815890883, 'maximum_drawdown': -0.4277504791}, {'year': 2023, 'net_return': 0.0509048081, 'maximum_drawdown': -0.1865480212}]",1,0,0,274,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,sector_leader,4,s4_reclaim_amount_acceleration,protect_3pct_target6pct_3d,100000.0,26360.144917044,66794.082257132,-0.3320591774,-0.3937349722,1943656,848,832,1939807,16,3001,830,0.4361445783,-0.0033532614,0,2,0,40433.937340088,"[{'year': 2022, 'net_return': -0.2784397233, 'maximum_drawdown': -0.3937349722}, {'year': 2023, 'net_return': -0.0743104296, 'maximum_drawdown': -0.3706555679}]",0,360,57,108,305,False,False
